tanggal_publis,nama,komentar,likeCount
2023-12-19T06:50:24Z,@remotcanggih9132,"Prestasi dan dedikasi Pak Anies Baswedan sebagai Gubernur Jakarta sangat membanggakan. Beliau telah menunjukkan kepemimpinan yang kuat dan berkomitmen untuk memajukan kesejahteraan warga Jakarta. Keputusan-keputusan strategisnya, seperti dalam pembangunan infrastruktur dan peningkatan kualitas pendidikan, telah memberikan dampak positif yang nyata bagi masyarakat. Semangat untuk terus bekerja keras demi kemajuan Jakarta adalah inspiratif, dan kami berharap keberhasilan ini terus berlanjut di masa depan.",0.0
2023-12-19T04:07:54Z,@devi_larasati,Nggak sabar nunggu debat2 selanjutnya. Seru sekali. Tapi tetap lah keluarga besar pilih AMIN jadi RI 1,0.0
2023-12-19T02:32:43Z,@bhinbhin4850,Sekeluarga siap memilih pak anies,0.0
2023-12-18T19:45:30Z,@khoirulharahap7552,All in AMIN1❤,0.0
2023-12-18T16:50:10Z,@missporisproject,CUMA MINTA YA ALLAH semoga KPU JUJUR ADIL TRANSPARAN.,0.0
2023-12-18T16:36:53Z,@muhammadihsanjundullah5842,"Pak anies adalah orang yg cerdas dan bijaksana, semoga kepilih ya pak anies bisa menjadi perubahan untuk Indo",0.0
2023-12-18T16:08:22Z,@apribagaskara6678,Keinginan calon presiden 2024  mantap yg perlu di bahas oknum yg berkepentingan di bawah yg harus di perhatikan <br>Karna masih bnyk tidak sampai ke masyarakat  smoga paham apa yg sy maksus,0.0
2023-12-18T13:12:28Z,@jasminekalya2082,Bapak Anies Baswedan RI 1... AaMiin...,4.0
2023-12-18T12:47:08Z,@noviifauziaa1013,"Mohon maaf pak Anies<br>Saya kurang setuju kalau angin membawa polusi pergi ke setiap provinsi, masalahnya  saya selama di Jawa tidak pernah melihat kota saya berpolusi. Jadi yahh tau lahh yaa",0.0
2023-12-18T11:46:10Z,@gabutpak1741,Semoga amin menjadi  presiden yang amanah dan menjadi sosok pemimpin yg berjaya,1.0
2023-12-18T11:01:32Z,@AhmddFauzi,Kami satu keluarga besar sudah bertekad buat memilih paslon 01 amin,0.0
2023-12-18T10:39:50Z,@DindaAuliya-ke1,Kami sebagai anak muda untuk memilih AMIN karena Amin menunjukkan ketertarikan mereka terhadap visi yang progresif dan perubahan positif,1.0
2023-12-18T09:09:59Z,@debiensi8135,"Anies, Anies...<br>😂",0.0
2023-12-18T08:40:53Z,@AhmddFauzi,Kapan lagi punya pemimpin yang saling melengkapi yang satunya cerdas kalem yang satunya lagi pintar homuris lagi maju terus pak amin,0.0
2023-12-18T08:38:51Z,@AhmddFauzi,Pak anies pemimpin yang di idam idamkan udh cerdas intelek agamis lagi semangat pak anies,0.0
2023-12-18T08:21:00Z,@TuserMotovlog,"Ada moment Prabowo dan Ganjar cuma berjabat tangan biasa, Prabowo dan Anies pun juga begitu, entah Saya melihat Prabowo ini seperti belum siap/tertekan.<br><br>Sementara Ganjar dan Anies saling peluk hangat n cipika cipiki, sepertinya Capres Ganjar dan Anies lah yang menguasai panggung Debat kali ini, Ganjar cukup oke, tapi jujur Anies lebih dominan unggul. sementara Prabowo terlalu sensitif/emosional.",0.0
2023-12-18T07:01:02Z,@TuserMotovlog,1. Anies Pemimpin<br>2. Prabowo Komentator<br>3. Ganjar Motivator,0.0
2023-12-18T06:32:25Z,@prayboy7439,Fungsi panelis nya cuma ngundi doang ya? Bukan menggali pertanyaan,0.0
2023-12-18T03:08:13Z,@user-ik4ep5sv3f,Kpu usul debat calon pressiden wakil presiden bahasa internasional inggris sebrapa pintar jangan seperti yg lalu o besar malu kan,0.0
2023-12-18T02:47:35Z,@motivasihijrah6714,Anis Baswedan  sungguh pandai Memaparkan dan menjelaskan maksud dan tujuan serta visi dan misinya,0.0
2023-12-18T02:39:57Z,@motivasihijrah6714,Kata kata Anis Baswedan sungguh Mantap Semoga Anis baswedan bisa melaksanakan dan menjalankanVisi dan misinya,0.0
2023-12-18T02:32:07Z,@RuangTenangfilm,dukungan yang kuat terhadap pasangan AMIN sebagai calon presiden mendatang bisa diungkapkan sebagai aspirasi untuk adanya perubahan yang diharapkan,0.0
2023-12-18T02:30:14Z,@motivasihijrah6714,Gaya dan Penampilan Anis Baswedan tidak berbeda jauh dari dulu hingga sekarang tetap sama seperti menjabat Gubernur Jakarta,0.0
2023-12-18T02:26:20Z,@dinarikaanggidesylia1408,&quot;All in AMIN adalah langkah berani dan komprehensif. Menyatukan berbagai aspek untuk kemajuan bersama. Semoga program ini berhasil mewujudkan perubahan positif yang nyata untuk kebaikan semua.,1.0
2023-12-18T02:24:38Z,@dinarikaanggidesylia1408,Keren melihat semakin banyak anak muda yang memilih AMIN. Mereka menyadari pentingnya perubahan positif dan kepemimpinan yang inklusif. Semoga generasi muda terus terlibat aktif dalam membangun masa depan yang lebih baik bersama AMIN,0.0
2023-12-18T00:25:52Z,@trianitarahmawati664,Kami sekeluarga besar siap untuk dukung dan pilih pasangan AMIN✨✨,0.0
2023-12-18T00:23:57Z,@trianitarahmawati664,Ketika debat terlihat sekali bahwa pasangan pak Anies dan cak Imin ini sangat pintar dalam memaparkan penjelasan sangat cerdas dan berwibawa.😮,0.0
2023-12-18T00:13:34Z,@Qurochan1001,AMIN itu pasangan yang saling melengkapi dan sangat ideal bagi bangsa ini,0.0
2023-12-18T00:12:42Z,@Qurochan1001,Denger program kerja AMIN makin yakin pilih AMIN,0.0
2023-12-18T00:12:08Z,@Qurochan1001,"Gileeee, pinter banget AMIN. Penjelasannya sangat jelas, gak kek lawannya.",0.0
2023-12-18T00:11:06Z,@Qurochan1001,All In AMIN pkoknya titik,0.0
2023-12-18T00:10:35Z,@Qurochan1001,Anak muda pilihan AMIN sangat menjanjikan,0.0
2023-12-18T00:09:49Z,@Qurochan1001,"Prigram kerja AMIN sangat jelas &amp; rasional, mantap.",0.0
2023-12-18T00:09:12Z,@Qurochan1001,Pasangan AMIN dihati Rakyat!,0.0
2023-12-18T00:08:23Z,@Qurochan1001,"AMIN presiden 2024, titik.",0.0
2023-12-18T00:07:41Z,@Qurochan1001,Semoga AMIN dikuatkan dalam mewujudkan hatapan rakyat. AAMIIIN,0.0
2023-12-18T00:06:50Z,@Qurochan1001,Semoga AMIN dikuatkan dalam mewujudkan hatapan rakyat. AAMIIIN,0.0
2023-12-18T00:05:52Z,@Qurochan1001,"Karawang nih boss, AMIN dong!",0.0
2023-12-18T00:04:38Z,@Qurochan1001,"Udah demen bgt sma AMIN, keluarga besar saya siap dukung AMIN.",0.0
2023-12-18T00:03:36Z,@Qurochan1001,"Anies cerdas, Gus Imin pinter, ahh saling melengkapi",0.0
2023-12-18T00:02:50Z,@Qurochan1001,"Prabowo panas, wkwk. Lihat dong AMIN, murah senyum, tenang, tegas, lugas, cerdas.",0.0
2023-12-17T22:49:07Z,@muezza1851,AMIN pasangan ideal,0.0
2023-12-17T22:46:44Z,@muezza1851,AMIN pintar memaparkan penjelasan,0.0
2023-12-17T22:46:01Z,@muezza1851,yakin pilih AMIN,0.0
2023-12-17T22:45:15Z,@muezza1851,the next presiden AMIN,0.0
2023-12-17T22:44:27Z,@muezza1851,program kerja nyataa AMIN,0.0
2023-12-17T22:43:42Z,@muezza1851,AMIN dihati rakyat,0.0
2023-12-17T22:42:51Z,@muezza1851,semakin suksess AMIN,0.0
2023-12-17T22:42:09Z,@muezza1851,AMIN cerminan pemimpin masa depan,0.0
2023-12-17T22:41:17Z,@muezza1851,dari Semarang dukung AMIN,0.0
2023-12-17T22:40:10Z,@muezza1851,keluarga besar siap pilih AMIN,0.0
2023-12-17T22:39:17Z,@muezza1851,anak muda pilih AMIN,0.0
2023-12-17T22:38:33Z,@muezza1851,All in Aminn,0.0
2023-12-17T22:03:26Z,@trianitarahmawati664,Pak Anies dan cak Imin selalu ada di hati rakyat Indonesia 🤗❤,3.0
2023-12-17T19:00:57Z,@agussujanachanel,"AMIN adalah pasangan yang ideal untuk memimpin negara kita, Mereka memiliki visi yang jelas, pengalaman yang luas, serta dedikasi yang tinggi untuk memajukan negara ini, Dalam debat perdana capres cawapres, mereka menunjukkan kepemimpinan yang kokoh, keahlian dalam menjawab tantangan, dan komitmen untuk mewujudkan perubahan positif bagi seluruh rakyat, Semoga AMIN dapat membawa kemajuan yang besar untuk masa depan Indonesia.",0.0
2023-12-17T18:16:52Z,@KFL_HSB,Pak prabowo kayanya cocokan jadi pelawak...,0.0
2023-12-17T16:50:26Z,@AhmddFauzi,Kami segenap keluarga besar siap mendukung dan memilih amin untuk menjadi presiden wapres,0.0
2023-12-17T15:58:42Z,@rika-jf1lx,KPU harus adil,0.0
2023-12-17T15:05:43Z,@clabay780,"Sebenernya orang2 indonesia bisa menilai,cuman yang bikin heran kenapa masih pilih wowo dan ganjar",0.0
2023-12-17T14:55:07Z,@user-vo7vw3yz1q,Pasangan AMIN merupakan sosok pasangan ideal untuk jadi capres dan cawapres krn beliau saling melengkapi dalam berbagai hal positif,1.0
2023-12-17T14:53:30Z,@user-vo7vw3yz1q,Kami sekeluarga besar siap dukung AMIN jadi presiden selanjutnya menang 1 putaran,0.0
2023-12-17T14:52:19Z,@user-vo7vw3yz1q,Saya mewakili daerah surabaya dukung penuh pasangan AMIN jadi pemimpin selanjutnya,0.0
2023-12-17T14:51:30Z,@user-vo7vw3yz1q,Semoga pasangan AMIN lah yang menjadi pemimpin negri ini amiin,0.0
2023-12-17T14:50:50Z,@user-vo7vw3yz1q,Pasangan AMIN merupakan cerminan pemimpin masa depan indonesia,0.0
2023-12-17T14:49:15Z,@user-vo7vw3yz1q,Hanya pasangan AMIN yang pantas jadi the next presiden 2024 menang satu putaran amiin,0.0
2023-12-17T14:48:20Z,@user-vo7vw3yz1q,Program kerja AMIN sangatlah bagus bagi masyarakat utamanya,0.0
2023-12-17T14:47:30Z,@user-vo7vw3yz1q,Saat ini banyak golongan muda yang mendukung AMIN krn beliau sosok yang inspiratif,0.0
2023-12-17T14:46:32Z,@user-vo7vw3yz1q,All in AMIN kami seluruh rakyat indonesia yakin kalian pasangan yg pantas jadi pemimpin selanjutnya,0.0
2023-12-17T14:44:53Z,@user-vo7vw3yz1q,Pasangan AMIN merupakan sosok pasangan ideal untuk jadi capres dan cawapres krn beliau saling melengkapi dalam berbagai hal positif,1.0
2023-12-17T14:44:09Z,@user-vo7vw3yz1q,Saya yakin seyakinnya pilih AMIN sebaga pemimpin selanjutnya yg membawa perubahan,0.0
2023-12-17T14:26:28Z,@vision_channel4271,"Saya melihat pasangan amin memang sudah cocok dan ideal jika jadi capres-cawapres Indonesia nantinya ,good luck",0.0
2023-12-17T14:25:36Z,@vision_channel4271,Pada pemilihan nanti saya yakin untuk memilih pasangan amin sbg pilihan terbaik saya dan pastinya saya sangat yakin,0.0
2023-12-17T14:23:55Z,@vision_channel4271,Saya melihat komentar dan penjelasan pasangan amin yang sangat bagus dan jelas dengan gagasan yang memberikan dampak positif bagi perkembangan Indonesia ke arah lebih baik,1.0
2023-12-17T14:22:47Z,@vision_channel4271,Amin ko adalah pasangan yang cocok dan saling melengkapi satu sama lain yang sama2 berkomunikasi dengan baik untuk Indonesia maju,1.0
2023-12-17T14:15:37Z,@devianggraeini5531,"Anak muda pasti all out utk pak Anies.. Pak Anies the real next presiden, cerminan masa depan RI...pintar dan berwibawa dan selalu dihati rakyat..",0.0
2023-12-17T14:14:52Z,@devianggraeini5531,"Anak muda pasti all out utk pak Anies.. Pak Anies the real next presiden, cerminan masa depan RI...pintar dan berwibawa dan selalu dihati rakyat..",0.0
2023-12-17T14:12:10Z,@devianggraeini5531,Aceh all out dukung AMIN.. Top deh,0.0
2023-12-17T14:10:44Z,@devianggraeini5531,The next presiden RI is Anies Baswedan dan cerminan masa depan Indonesiaa..  dan kami sekeluarga siap memilih beliau,0.0
2023-12-17T14:09:20Z,@devianggraeini5531,Track record di Jakarta sangat baik.. All in pilih AMIN.. Pasangan ideal dan berada dihati rakyat indonesia.. dan the next presiden RI is Anies Baswedan dan cerminan masa depan Indonesiaa..  dan kami siap memilih beliau,0.0
2023-12-17T14:08:40Z,@devianggraeini5531,Track record di Jakarta sangat baik.. All in pilih AMIN.. Pasangan ideal dan berada dihati rakyat indonesia.. dan the next presiden RI is Anies Baswedan dan cerminan masa depan Indonesiaa..  dan kami siap memilih beliau,0.0
2023-12-17T14:07:17Z,@trianitarahmawati664,Kalau di lihat-lihat pasangan AMIN ini sangat ideal untuk menjadi capres cawapres ya selain pintar dan berwibawa mereka juga sangat ramah dengan rakyat 🤩🤩🤩🤩,1.0
2023-12-17T14:07:08Z,@devianggraeini5531,Track record di Jakarta sangat baik.. All in pilih AMIN.. Pasangan ideal dan berada dihati rakyat indonesia.. dan the next presiden RI is Anies Baswedan dan cerminan masa depan Indonesiaa..  dan kami siap memilih beliau,0.0
2023-12-17T14:06:40Z,@vision_channel4271,Melihat bagusnya program kerja dan ilmu pengetahuan pasangan amin saya yakin anak muda atau gen z akan memilih pasangan amin ini untuk memimpin bangsa,0.0
2023-12-17T14:06:14Z,@zchannel7493,All in AMIN untuk masa depan lebih baik dan indonesia maju,0.0
2023-12-17T14:05:00Z,@vision_channel4271,Pemaparan ini jelas bahwa pasangan amin memiliki program kerja yang nyata bermanfaat bagi rakyat,0.0
2023-12-17T14:04:42Z,@trianitarahmawati664,Kami sekeluarga besar siap dukung dan pilih AMIN 😋,1.0
2023-12-17T13:59:13Z,@devianggraeini5531,Pak Anies the real next presiden...pintar dan berwibawa dan selalu dihati rakyat.. Mantap dalam memaparkan penjelasan,0.0
2023-12-17T13:58:21Z,@devianggraeini5531,Pak Anies the real next presiden...pintar dan berwibawa dan selalu dihati rakyat.. Mantap dalam memaparkan penjelasan,0.0
2023-12-17T13:54:15Z,@devianggraeini5531,Pasangan ideal dan berada dihati rakyat indonesia semakin yakin pilih Amin,0.0
2023-12-17T13:53:18Z,@devianggraeini5531,"Track record di Jakarta sangat baik.. All in pilih AMIN.. Pasangan ideal dan berada dihati rakyat indonesia.. dan the next presiden RI is Anies Baswedan,",0.0
2023-12-17T13:17:02Z,@agusbanuanta3213,Anies pemenangnya. semoga KPU tetap netral dan adil. jangan sampai masuk angin atau di setel oleh oligarki kelompok Dinasti,0.0
2023-12-17T13:06:26Z,@user-vo7vw3yz1q,Fisik pak anies sangat proporsional untuk seorang pemimpin dari dulu saat menjabat sbg gubernur ibu kota banyak pencapaian yg telah diraih,0.0
2023-12-17T13:04:02Z,@user-vo7vw3yz1q,"penjelasan bapak Anies paling cerdas pas pokoknya enk di dngr deh, gak tau knpa smga Allah idzabah doa saya di sini, smga pak Anies menang nanti ya jdi presiden aamiin",0.0
2023-12-17T12:58:47Z,@AhmddFauzi,Pak anies ini senyumnya adem bgt tanggung jawabnya juga saat memimpin jakarta perlu di acungi jempol karena berani melawan konglo dan membela rakyat kecil,0.0
2023-12-17T12:29:20Z,@trianitarahmawati664,Kerenn bgt pak Anies dan cak Imin🤩. Jadi semakin yakin untuk pilih pasangan AMIN 🤗,1.0
2023-12-17T12:24:32Z,@SaldoDanaGratis666,AMIN pasangan yg pas mereka berdua cocok jadi presiden &amp; wakil presiden karna saling melengkapi,1.0
2023-12-17T12:17:56Z,@SaldoDanaGratis666,Visi misi AMIN sangat disukai oleh anak-anak muda. generasi muda pasti pilih AMIN,1.0
2023-12-17T12:10:24Z,@SaldoDanaGratis666,Saya dan keluarga besar saya semua akan mendukung pasangan AMIN untuk menjadi presiden,1.0
2023-12-17T12:07:45Z,@SaldoDanaGratis666,Kami sekeluarga mengucapkan doa terbaik kepada pasangan AMIN agar sukses di pilpres 2024,1.0
2023-12-17T12:05:56Z,@SaldoDanaGratis666,Sangat puas dengan program kerja yang dibuat AMIN semoga jika Anies jadi presiden pengangguran makin berkurang,0.0
2023-12-17T12:05:53Z,@meyamelia803,Anak muda tau donk harus pilih siapa anak muda pilihannya AMIN,0.0
2023-12-17T11:23:02Z,@yahya_jos,"Saran aja ni debat biar fokus dan berbobot: Pertanyaan yang diberikan paslon ke paslon lain itu harus hasil review visi misi calon yang ditanyakan ,, jadi biar berbobottttttttt",0.0
2023-12-17T11:05:18Z,@raybolang9958,"janji Pilkada aja gak di penuhi selama 5 tahun berkuasa. sekarang sok2an bisa harus memenuhi .. ngomong boleh jago, tapi kau gak bisa kerja Aniiiiieeesssss ... kejaan mu jeblok di Jakarta ! <br>- Pohon Asli ditebang, diganti dengan pohon PLASTIK ! situ waras ?<br>- Sungai kotor bukannya di bersihin malah ditutup sama pembungkus hitam !<br>- Mengatasi banjir dengan lobang2 yg selain gak berfungis, malah merusak jalanan !<br>- Patung bambu dipajang, beberapa minggu kemudian di bongkar karena rapuh dan jelek pandang.<br><br>Polusi, yg disalahkan ANGIN ! situ waras ?<br><br>MARI KITA PILIH GANJAR-MAHFUD ! Tinggalkan mantan GAKBENER DKI Jakarta !",0.0
2023-12-17T10:33:45Z,@vision_channel4271,"Saya melihat pasangan amin adalah sosok pemimpin masa depan Indonesia nantinya ,dengan keberadaan nya yang selalu dihati rakyat Indonesia hingga nanti",0.0
2023-12-17T10:32:44Z,@vision_channel4271,Pasangan amin memang pasangan yang terbaik dan cocok jadi the next presiden dan wakil presiden Indonesia nantinya gan mantab,0.0
2023-12-17T10:31:43Z,@vision_channel4271,Saya pribadi pun yakin untuk memilih Amin sbg pemimpin masa depan kita yang tetap memiliki kinerja program kerja yang baik tentunya,1.0
2023-12-17T10:30:17Z,@vision_channel4271,Saya akan selalu memberikan doa dan dukungan untuk pasangan amin agar sukses pemilu 2024 nanti,1.0
2023-12-17T10:28:35Z,@vision_channel4271,Saya orang Jakarta akan senantiasa memilih pasangan amin memang pasangan yang terbaik untuk Indonesia maju bersama rakyat,4.0
2023-12-17T10:26:18Z,@vision_channel4271,Saya dan segenap keluarga besar pun akan senantiasa memilih pasangan amin memang pasangan yang terbaik untuk Indonesia maju,0.0
2023-12-17T10:25:18Z,@vision_channel4271,Amin adalah pasangan yang cocok dan saling melengkapi satu sama lain yang sama2 berkomunikasi dengan baik untuk Indonesia maju,0.0
2023-12-17T10:24:16Z,@vision_channel4271,Inilah sosok pemimpin Indonesia kita bapak Anies Baswedan yang bakal calon presiden Indonesia dengan segudang ilmu pengetahuan dan keterampilan,0.0
2023-12-17T10:23:10Z,@vision_channel4271,"Saya melihat sosok Anies Baswedan adalah sosok pemimpin yang mampu membawa Indonesia ke depan lebih baik ,Krn sejak menjadi gurbernur DKI Jakarta , Jakarta menjadi lebih. Baik",0.0
2023-12-17T09:50:47Z,@arifinfazar5208,"Kepada bapak atau ibu pengurus debat KPU,sayaha harap debat capres dan cawapres jangan ada suporternya,agar kualitas adu gagasan nya lebih berkualitas dan jelas,tidak terpotong oleh keriuhan suporter",0.0
2023-12-17T09:12:41Z,@budiebudie8164,Pintar bicara belum tentu pintar kerja nya,0.0
2023-12-17T09:05:43Z,@budiebudie8164,Dikalteng bpk Ganjar tidak datang jadi dari ujung timur sampai ujung barat nya kapan,0.0
2023-12-17T09:04:36Z,@kimgongju321,"Debat dri KPU ini bagi saya seperti tempat menilai dan menetukan pilihan, <br>Masih bingung mau pilih yg mana, tpi dari debat kali ini saya sudah menetapkan antara 01 dan 02<br>Ditunggu debat selanjutnya, <br>Bismillah, semoga Indonesia medapatkan pemimpin yang baik",1.0
2023-12-17T08:10:07Z,@trianitarahmawati664,Ketika debat pak Anies terlihat sangat pintar dan berwawasan luas keren bgt🤩. Beliau juga ramah dan berwibawa🤗,0.0
2023-12-17T07:37:04Z,@Rio-ur1uc,"Masyarakat harus pandai menangkap kata kata terkait simpati , ingat klarifikasi terkait bbm gratis dan akhirnya bersuara itu cuma kampanye . Cerdik dalam melihat situasi dan kondisi serta memperluas pandangan , intinya tidak perlu ada yang dihina dan dijatuhkan untuk menang . Maju bersama tindakan dari omong kosong yang belum tentu bisa diwujudkan ketimbang selalu merendahkan orang lain untuk terlihat baik . Biar rakyat yang melihat serta mendengar kemudian berfikir tanpa harus ada penggiringan opini untuk sama sama membenci orang yang dibenci oleh orang lain , jadikan teladan sifat nabi Muhammad SAW dan sahabat nabi kita dalam menjadi khalifa atau pemimpin . Cara memecah belah suatu bangsa itu dengan fitnah , banyak negara yang jatuh karena fitnah dan masyarakat mengikuti fitnah tersebut dengan hasil akhir berujung dengan penyesalan seperti kisah Saddam Husein Presiden Iraq , semoga masyarakat bisa memilah terkait perkataan logis orang cerdas yang dimana tim dan pasangannya tidak mencerminkan sesosok pemimpin yang adem tanpa menjatuhkan yang lain terutama yang jelas agamis semegai cawapres tapi sifatnya tidak menunjukkan hal itu .",0.0
2023-12-17T07:39:40Z,@Rio-ur1uc,Ilmu yang paling tinggi dari segala ilmu adalah balas budi ( Datuk PS2 ) .,0.0
2023-12-17T07:18:41Z,@rchannel7462,Indonesia sebesar ini jangan sampai dipimpin kakek cucu 😭,0.0
2023-12-17T07:01:33Z,@user-gf6dz4uk6o,"Wahai KPU.., jangan curang…! perbaiki IT mu….!",0.0
